Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-10 19:00:52,2022-05-10 19:00:53,0.698s,PASSED
,,,,,,,
Test Cases/SmallProject1_Version2/TC42_UserPayUsing_DeniedCreditCard,Chrome 101.0.4951.54,,,2022-05-10 19:00:53,2022-05-10 19:01:19,26.807s,PASSED
"callTestCase(findTestCase(""SmallProject1_Version2/TC32_UserSuccessCheckout""), [:], STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:00:53,2022-05-10 19:01:04,11.443s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Title_CC""))",Chrome 101.0.4951.54,,,2022-05-10 19:01:04,2022-05-10 19:01:05,0.429s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Logo_CC""))",Chrome 101.0.4951.54,,,2022-05-10 19:01:05,2022-05-10 19:01:05,0.427s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/a_CreditDebit CardPay with Visa, MasterCard, JCB, or Amexpromo""))",Chrome 101.0.4951.54,,,2022-05-10 19:01:05,2022-05-10 19:01:06,0.540s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Header_CreditDebitCard""), ""Credit/debit card"")",Chrome 101.0.4951.54,,,2022-05-10 19:01:06,2022-05-10 19:01:06,0.425s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_Installment""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:06,2022-05-10 19:01:07,0.430s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Persen""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:07,2022-05-10 19:01:07,0.431s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_Midtrans""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:07,2022-05-10 19:01:07,0.431s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:07,2022-05-10 19:01:08,0.428s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Rupiah""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:08,2022-05-10 19:01:08,0.426s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_CC/No_Promo""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:08,2022-05-10 19:01:09,0.431s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CardNumber""), findTestData(""Denied_CardNumber"").getValue(1, 1))",Chrome 101.0.4951.54,,,2022-05-10 19:01:09,2022-05-10 19:01:09,0.618s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_ExpireDate""), findTestData(""Denied_CardNumber"").getValue(2, 1))",Chrome 101.0.4951.54,,,2022-05-10 19:01:09,2022-05-10 19:01:10,0.539s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CVV""), findTestData(""Denied_CardNumber"").getValue(3, 1))",Chrome 101.0.4951.54,,,2022-05-10 19:01:10,2022-05-10 19:01:10,0.539s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Banner_Visa_AfterInputCardNumber""))",Chrome 101.0.4951.54,,,2022-05-10 19:01:10,2022-05-10 19:01:11,0.429s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:11,2022-05-10 19:01:11,0.412s,PASSED
"fieldSuccess = getAttribute(findTestObject(""Object Repository/4. Payment/Payment_CC/FieldBlack_CardNumber""), ""xpath"")",Chrome 101.0.4951.54,,,2022-05-10 19:01:11,2022-05-10 19:01:12,0.443s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_PayNow""))",Chrome 101.0.4951.54,,,2022-05-10 19:01:12,2022-05-10 19:01:12,0.475s,PASSED
"setEncryptedText(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/input_Password_PaRes""), ""4tAN/DuJV7Y="")",Chrome 101.0.4951.54,,,2022-05-10 19:01:12,2022-05-10 19:01:13,1.105s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/Button_OK""))",Chrome 101.0.4951.54,,,2022-05-10 19:01:13,2022-05-10 19:01:14,1.162s,PASSED
"fieldFailed = getAttribute(findTestObject(""Object Repository/4. Payment/Payment_CC/FieldRed_CardNumber""), ""xpath"")",Chrome 101.0.4951.54,,,2022-05-10 19:01:14,2022-05-10 19:01:15,0.432s,PASSED
"verifyNotMatch(fieldSuccess, fieldFailed, false)",Chrome 101.0.4951.54,,,2022-05-10 19:01:15,2022-05-10 19:01:15,0.008s,PASSED
"scrollToElement(findTestObject(""4. Payment/Payment_CC/FieldRed_CardNumber""), 8)",Chrome 101.0.4951.54,,,2022-05-10 19:01:15,2022-05-10 19:01:15,0.449s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/DeniedCard_WarningMessage""), ""Card got declined by the bank. Try using another card/payment method."")",Chrome 101.0.4951.54,,,2022-05-10 19:01:15,2022-05-10 19:01:16,0.428s,PASSED
delay(3),Chrome 101.0.4951.54,,,2022-05-10 19:01:16,2022-05-10 19:01:19,3.005s,PASSED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-10 19:01:19,2022-05-10 19:01:19,0.682s,PASSED
,,,,,,,
Test Cases/SmallProject1_Version2/TC46_UserSelectMethod_CC_WithoutInputCredentialCCData,Chrome 101.0.4951.54,,,2022-05-10 19:01:19,2022-05-10 19:01:43,23.167s,PASSED
"callTestCase(findTestCase(""SmallProject1_Version2/TC32_UserSuccessCheckout""), [:], STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:20,2022-05-10 19:01:31,11.224s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Title_CC""))",Chrome 101.0.4951.54,,,2022-05-10 19:01:31,2022-05-10 19:01:31,0.432s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Logo_CC""))",Chrome 101.0.4951.54,,,2022-05-10 19:01:31,2022-05-10 19:01:32,0.460s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/a_CreditDebit CardPay with Visa, MasterCard, JCB, or Amexpromo""))",Chrome 101.0.4951.54,,,2022-05-10 19:01:32,2022-05-10 19:01:32,0.562s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Header_CreditDebitCard""), ""Credit/debit card"")",Chrome 101.0.4951.54,,,2022-05-10 19:01:32,2022-05-10 19:01:33,0.420s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_Installment""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:33,2022-05-10 19:01:33,0.427s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Persen""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:33,2022-05-10 19:01:34,0.412s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_Midtrans""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:34,2022-05-10 19:01:34,0.426s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:34,2022-05-10 19:01:34,0.430s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Rupiah""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:34,2022-05-10 19:01:35,0.428s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_CC/No_Promo""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:35,2022-05-10 19:01:35,0.426s,PASSED
"fieldSuccess1 = getAttribute(findTestObject(""Object Repository/4. Payment/Payment_CC/FieldBlack_CardNumber""), ""xpath"")",Chrome 101.0.4951.54,,,2022-05-10 19:01:35,2022-05-10 19:01:36,0.430s,PASSED
"fieldSuccess2 = getAttribute(findTestObject(""Object Repository/4. Payment/Payment_CC/FieldBlack_ExpirationDate""), ""xpath"")",Chrome 101.0.4951.54,,,2022-05-10 19:01:36,2022-05-10 19:01:36,0.430s,PASSED
"fieldSuccess3 = getAttribute(findTestObject(""Object Repository/4. Payment/Payment_CC/FieldBlack_CVV""), ""xpath"")",Chrome 101.0.4951.54,,,2022-05-10 19:01:36,2022-05-10 19:01:37,0.431s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CardNumber""), "" "")",Chrome 101.0.4951.54,,,2022-05-10 19:01:37,2022-05-10 19:01:37,0.555s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_ExpireDate""), "" "")",Chrome 101.0.4951.54,,,2022-05-10 19:01:37,2022-05-10 19:01:38,0.538s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CVV""), "" "")",Chrome 101.0.4951.54,,,2022-05-10 19:01:38,2022-05-10 19:01:38,0.526s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/Click_Random""))",Chrome 101.0.4951.54,,,2022-05-10 19:01:38,2022-05-10 19:01:39,0.480s,PASSED
"fieldFailed1 = getAttribute(findTestObject(""Object Repository/4. Payment/Payment_CC/FieldRed_CardNumber""), ""xpath"")",Chrome 101.0.4951.54,,,2022-05-10 19:01:39,2022-05-10 19:01:39,0.414s,PASSED
"fieldFailed2 = getAttribute(findTestObject(""Object Repository/4. Payment/Payment_CC/FieldRed_ExpirationDate""), ""xpath"")",Chrome 101.0.4951.54,,,2022-05-10 19:01:39,2022-05-10 19:01:40,0.432s,PASSED
"fieldFailed3 = getAttribute(findTestObject(""Object Repository/4. Payment/Payment_CC/FieldRed_CVV""), ""xpath"")",Chrome 101.0.4951.54,,,2022-05-10 19:01:40,2022-05-10 19:01:40,0.431s,PASSED
"verifyNotMatch(fieldSuccess1, fieldFailed1, false)",Chrome 101.0.4951.54,,,2022-05-10 19:01:40,2022-05-10 19:01:40,0.002s,PASSED
"verifyNotMatch(fieldSuccess2, fieldFailed2, false)",Chrome 101.0.4951.54,,,2022-05-10 19:01:40,2022-05-10 19:01:40,0.001s,PASSED
"verifyNotMatch(fieldSuccess3, fieldFailed3, false)",Chrome 101.0.4951.54,,,2022-05-10 19:01:40,2022-05-10 19:01:40,0.001s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/TextFailed_CardNumber""), ""Make sure your card number are correct."")",Chrome 101.0.4951.54,,,2022-05-10 19:01:40,2022-05-10 19:01:40,0.442s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/TextFailed_ExpirationDate""), ""Invalid expiration detail."")",Chrome 101.0.4951.54,,,2022-05-10 19:01:40,2022-05-10 19:01:41,0.445s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/TextFailed_CVV""), ""Invalid CVV."")",Chrome 101.0.4951.54,,,2022-05-10 19:01:41,2022-05-10 19:01:41,0.424s,PASSED
"verifyElementNotVisibleInViewport(findTestObject(""5. PopUp Detail/Button_PayNow""), 0)",Chrome 101.0.4951.54,,,2022-05-10 19:01:41,2022-05-10 19:01:42,0.616s,PASSED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-10 19:01:42,2022-05-10 19:01:43,0.667s,PASSED
,,,,,,,
Test Cases/SmallProject1_Version2/TC57_UserResetTransactionTime_onIssuingBank,Chrome 101.0.4951.54,,,2022-05-10 19:01:43,2022-05-10 19:02:08,25.928s,PASSED
"callTestCase(findTestCase(""SmallProject1_Version2/TC32_UserSuccessCheckout""), [:], STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:43,2022-05-10 19:01:54,11.390s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Title_CC""))",Chrome 101.0.4951.54,,,2022-05-10 19:01:54,2022-05-10 19:01:55,0.458s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Logo_CC""))",Chrome 101.0.4951.54,,,2022-05-10 19:01:55,2022-05-10 19:01:55,0.426s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/a_CreditDebit CardPay with Visa, MasterCard, JCB, or Amexpromo""))",Chrome 101.0.4951.54,,,2022-05-10 19:01:55,2022-05-10 19:01:56,0.562s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Header_CreditDebitCard""), ""Credit/debit card"")",Chrome 101.0.4951.54,,,2022-05-10 19:01:56,2022-05-10 19:01:56,0.430s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_Installment""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:56,2022-05-10 19:01:57,0.427s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Persen""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:57,2022-05-10 19:01:57,0.446s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_Midtrans""))",Chrome 101.0.4951.54,,,2022-05-10 19:01:57,2022-05-10 19:01:57,0.427s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:57,2022-05-10 19:01:58,0.428s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Rupiah""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:58,2022-05-10 19:01:58,0.426s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_CC/No_Promo""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:01:58,2022-05-10 19:01:59,0.429s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CardNumber""), findTestData(""Success_CardNumber"").getValue(1, 1))",Chrome 101.0.4951.54,,,2022-05-10 19:01:59,2022-05-10 19:01:59,0.635s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_ExpireDate""), findTestData(""Success_CardNumber"").getValue(2, 1))",Chrome 101.0.4951.54,,,2022-05-10 19:01:59,2022-05-10 19:02:00,0.544s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CVV""), findTestData(""Success_CardNumber"").getValue(3, 1))",Chrome 101.0.4951.54,,,2022-05-10 19:02:00,2022-05-10 19:02:00,0.541s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Banner_Visa_AfterInputCardNumber""))",Chrome 101.0.4951.54,,,2022-05-10 19:02:00,2022-05-10 19:02:01,0.447s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:02:01,2022-05-10 19:02:01,0.414s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_PayNow""))",Chrome 101.0.4951.54,,,2022-05-10 19:02:01,2022-05-10 19:02:02,0.492s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/Verify_Amount_IssuingBank""), ""15000.00"")",Chrome 101.0.4951.54,,,2022-05-10 19:02:02,2022-05-10 19:02:03,1.270s,PASSED
"setEncryptedText(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/input_Password_PaRes""), ""4tAN/DuJV7Y="")",Chrome 101.0.4951.54,,,2022-05-10 19:02:03,2022-05-10 19:02:04,0.605s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/Button_Resend""))",Chrome 101.0.4951.54,,,2022-05-10 19:02:04,2022-05-10 19:02:04,0.623s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/Verify_ResetTransactionTime""), ""04 : 59"")",Chrome 101.0.4951.54,,,2022-05-10 19:02:04,2022-05-10 19:02:05,0.523s,PASSED
delay(3),Chrome 101.0.4951.54,,,2022-05-10 19:02:05,2022-05-10 19:02:08,3.010s,PASSED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-10 19:02:08,2022-05-10 19:02:08,0.688s,PASSED
,,,,,,,
Test Cases/SmallProject1_Version2/TC58_UserCancelPayment_onIssuingBank,Chrome 101.0.4951.54,,,2022-05-10 19:02:08,2022-05-10 19:02:31,22.912s,PASSED
"callTestCase(findTestCase(""SmallProject1_Version2/TC32_UserSuccessCheckout""), [:], STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:02:09,2022-05-10 19:02:20,11.323s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Title_CC""))",Chrome 101.0.4951.54,,,2022-05-10 19:02:20,2022-05-10 19:02:21,0.431s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Logo_CC""))",Chrome 101.0.4951.54,,,2022-05-10 19:02:21,2022-05-10 19:02:21,0.509s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/a_CreditDebit CardPay with Visa, MasterCard, JCB, or Amexpromo""))",Chrome 101.0.4951.54,,,2022-05-10 19:02:21,2022-05-10 19:02:22,0.578s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Header_CreditDebitCard""), ""Credit/debit card"")",Chrome 101.0.4951.54,,,2022-05-10 19:02:22,2022-05-10 19:02:22,0.438s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_Installment""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:02:22,2022-05-10 19:02:22,0.428s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Persen""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:02:22,2022-05-10 19:02:23,0.429s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_Midtrans""))",Chrome 101.0.4951.54,,,2022-05-10 19:02:23,2022-05-10 19:02:23,0.427s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:02:23,2022-05-10 19:02:24,0.430s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Rupiah""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:02:24,2022-05-10 19:02:24,0.431s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_CC/No_Promo""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:02:24,2022-05-10 19:02:25,0.427s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CardNumber""), findTestData(""Success_CardNumber"").getValue(1, 1))",Chrome 101.0.4951.54,,,2022-05-10 19:02:25,2022-05-10 19:02:25,0.636s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_ExpireDate""), findTestData(""Success_CardNumber"").getValue(2, 1))",Chrome 101.0.4951.54,,,2022-05-10 19:02:25,2022-05-10 19:02:26,0.542s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CVV""), findTestData(""Success_CardNumber"").getValue(3, 1))",Chrome 101.0.4951.54,,,2022-05-10 19:02:26,2022-05-10 19:02:26,0.540s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Banner_Visa_AfterInputCardNumber""))",Chrome 101.0.4951.54,,,2022-05-10 19:02:26,2022-05-10 19:02:27,0.431s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:02:27,2022-05-10 19:02:27,0.413s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_PayNow""))",Chrome 101.0.4951.54,,,2022-05-10 19:02:27,2022-05-10 19:02:28,0.490s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/Verify_Amount_IssuingBank""), ""15000.00"")",Chrome 101.0.4951.54,,,2022-05-10 19:02:28,2022-05-10 19:02:29,1.103s,PASSED
"setEncryptedText(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/input_Password_PaRes""), ""4tAN/DuJV7Y="")",Chrome 101.0.4951.54,,,2022-05-10 19:02:29,2022-05-10 19:02:29,0.588s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/Button_Cancel_IssuingBank""))",Chrome 101.0.4951.54,,,2022-05-10 19:02:29,2022-05-10 19:02:30,0.951s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Header_CreditDebitCard""), ""Credit/debit card"")",Chrome 101.0.4951.54,,,2022-05-10 19:02:30,2022-05-10 19:02:31,0.409s,PASSED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-10 19:02:31,2022-05-10 19:02:31,0.680s,PASSED
